objid,ra,dec,petroMag_u,petroMag_r,extinction_u,extinction_r,spiral,elliptical
1237648721756094689,153.766382776305,0.352214469612217,19.29163,16.45842,0.1421783,0.07664014,1,0
1237654670274068650,153.726818693491,0.0194162682890041,19.09397,17.45818,0.1335978,0.07201488,1,0
1237648721756094607,153.676390685313,0.240304342363934,19.40148,16.96523,0.1364981,0.07357824,1,0
1237648722829639877,153.327761353001,1.06815728950331,18.89026,17.16841,0.161148,0.08686557,1,0
1237654670811005149,153.866984484468,0.460273170131129,18.91288,16.39739,0.1506749,0.08122014,1,0
1237648721756160183,153.900516561521,0.358710966045823,20.0027,17.5869,0.1440482,0.07764806,1,0
1237648720146137229,155.18181557145,-1.01697662194331,18.38314,16.47413,0.2301294,0.1240495,1,0
1237648720146202879,155.359819181381,-0.877380212397833,17.96887,15.74444,0.2322852,0.1252115,1,0
1237648720146202836,155.284071512289,-0.855305880659693,18.96597,16.81948,0.2312899,0.1246751,1,0
1237654669201047668,155.262728400963,-0.778700966255972,17.4547,15.9437,0.216482,0.1166929,1,0
1237648720146137223,155.14789044368,-0.984478877569436,19.22036,16.9905,0.2194327,0.1182835,1,0
1237654669737984115,155.40575479322,-0.396016456777464,18.59725,16.64528,0.1993947,0.1074822,1,0
1237651800699699382,155.695720100035,-0.304334172955585,19.75583,17.56342,0.2011763,0.1084425,1,0
1237648720683073575,155.342834363218,-0.466223956043818,18.40963,16.26404,0.219526,0.1183338,1,0
1237648721220010121,155.48400073013,-0.0715215394280345,19.3514,16.98198,0.2042603,0.1101049,1,0
1237654669738049718,155.668083804884,-0.33634827871426,18.65051,16.90249,0.2000807,0.107852,1,0
1237648720145940622,154.786135860242,-1.02955661219608,18.91946,17.04905,0.2324228,0.1252857,1,0
1237648720683335776,155.905758139968,-0.456405253198072,19.12611,17.02319,0.2566133,0.1383254,1,0
1237648720146006363,154.892649418059,-1.00933419521486,18.61555,17.11017,0.2187852,0.1179345,1,0
1237651800162566337,155.052851350896,-0.686599961346023,19.23509,16.61323,0.2057184,0.1108909,1,0
1237651800162631730,155.191822860737,-0.683815048309424,20.42482,17.2551,0.2058001,0.110935,1,0
1237648721219879116,155.248146712899,-0.176081021325154,18.38818,15.70703,0.1863777,0.1004655,1,0
1237654669200720021,154.578023009838,-0.797933463525676,18.95455,17.20712,0.2625067,0.1415022,1,0
1237654669200654588,154.457697832458,-0.829296753952816,17.88151,15.52334,0.2387332,0.1286873,1,0
1237648720682877113,154.973745216979,-0.620897656901943,20.45218,17.59433,0.2240101,0.1207509,1,0
1237654669200851094,154.903837392421,-0.764581011193396,20.46667,17.83136,0.2152128,0.1160088,1,0
1237648721219748023,154.864283732507,-0.0345391738197167,18.44351,16.31763,0.1988925,0.1072115,1,0
1237654669200588991,154.218847846947,-0.775021737184152,19.87502,16.66404,0.2040726,0.1100037,1,0
1237648720145744013,154.238747303675,-0.875387320952482,19.63166,17.37331,0.2077781,0.1120012,1,0
1237648720145678659,154.210152751959,-0.878742507743369,19.62466,16.89009,0.2054228,0.1107316,1,0
